properties.ObjectId,properties.StopID,properties.PID,properties.basisForSearch
31761,39388,1,NULL
31762,38274,1,NULL
31763,39346,1,NULL
31764,38302,1,NULL
31765,39485,1,NULL
31766,39532,1,NULL
31767,39389,1,NULL
31768,38275,1,NULL
31769,39347,1,NULL
31770,38303,1,Incident to arrest
31771,39486,1,NULL
31772,39533,1,NULL
31773,39390,1,NULL
31774,38276,1,NULL
31775,39348,1,Officer Safety/safety of others
31776,38304,1,NULL
31777,39487,1,NULL
31778,39488,1,NULL
31779,39489,1,NULL
31780,39490,1,NULL
31781,39491,1,NULL
31782,39492,1,NULL
31783,39493,1,NULL
31784,39494,1,NULL
31785,39494,2,NULL
31786,39495,1,NULL
31787,39496,1,NULL
31788,39497,1,NULL
31789,39498,1,NULL
31790,39499,1,NULL
31791,39500,1,NULL
31792,39501,1,NULL
31793,39502,1,Incident to arrest
31794,39502,1,Officer Safety/safety of others
31795,39503,1,Officer Safety/safety of others
31796,39504,1,NULL
31797,39505,1,NULL
31798,39506,1,NULL
31799,39507,1,NULL
31800,39508,1,NULL
31801,39509,1,NULL
31802,39510,1,NULL
31803,39511,1,NULL
31804,39512,1,NULL
31805,39513,1,NULL
31806,39514,1,NULL
31807,39515,1,NULL
31808,39516,1,NULL
31809,39516,2,NULL
31810,39534,1,NULL
31811,38305,1,NULL
31812,39349,1,NULL
31813,38277,1,NULL
31814,39391,1,NULL
31815,39535,1,NULL
31816,38306,1,NULL
31817,39350,1,NULL
31818,38278,1,NULL
31819,39392,1,NULL
31820,39536,1,NULL
31821,38307,1,NULL
31822,39351,1,NULL
31823,38279,1,NULL
31824,39393,1,NULL
31825,39537,1,NULL
31826,38308,1,NULL
31827,39351,2,NULL
31828,38280,1,NULL
31829,39394,1,NULL
31830,39538,1,NULL
31831,38309,1,NULL
31832,39351,3,NULL
31833,38281,1,Officer Safety/safety of others
31834,39395,1,NULL
31835,39539,1,NULL
31836,38310,1,NULL
31837,39351,4,NULL
31838,38282,1,NULL
31839,39396,1,NULL
31840,39540,1,NULL
31841,38311,1,NULL
31842,39352,1,Officer Safety/safety of others
31843,38283,1,Officer Safety/safety of others
31844,39397,1,NULL
31845,39541,1,NULL
31846,38312,1,NULL
31847,39352,2,NULL
31848,38284,1,NULL
31849,39398,1,NULL
31850,39542,1,NULL
31851,38313,1,NULL
31852,39352,3,NULL
31853,38285,1,Officer Safety/safety of others
31854,39399,1,NULL
31855,39543,1,NULL
31856,38314,1,NULL
31857,39353,1,NULL
31858,38286,1,NULL
31859,39401,1,NULL
31860,39544,1,NULL
31861,38315,1,Condition of parole / probation/ PRCS / mandatory supervision
31862,39354,1,NULL
31863,38286,2,NULL
31864,39402,1,NULL
31865,39545,1,NULL
31866,38315,1,Officer Safety/safety of others
31867,39355,1,NULL
31868,39403,1,NULL
31869,39546,1,NULL
31870,38316,1,NULL
31871,39356,1,NULL
31872,39404,1,NULL
31873,39547,1,NULL
31874,38317,1,Incident to arrest
31875,39357,1,Incident to arrest
31876,39405,1,NULL
31877,39548,1,NULL
31878,38318,1,NULL
31879,39357,1,Officer Safety/safety of others
31880,39406,1,NULL
31881,39549,1,Officer Safety/safety of others
31882,38319,1,NULL
31883,39358,1,Evidence of crime
31884,39407,1,NULL
31885,39550,1,NULL
31886,38320,1,NULL
31887,39358,1,Incident to arrest
31888,39408,1,NULL
31889,39551,1,NULL
31890,38321,1,NULL
31891,39359,1,NULL
31892,39409,1,NULL
31893,39552,1,NULL
31894,38322,1,NULL
31895,39360,1,NULL
31896,39410,1,NULL
31897,39553,1,NULL
31898,38323,1,NULL
31899,39361,1,NULL
31900,39411,1,NULL
31901,39554,1,NULL
31902,38324,1,NULL
31903,39362,1,NULL
31904,39412,1,NULL
31905,39555,1,NULL
31906,38325,1,NULL
31907,39363,1,NULL
31908,39413,1,NULL
31909,39556,1,Incident to arrest
31910,38326,1,NULL
31911,39364,1,NULL
31912,39414,1,NULL
31913,39557,1,NULL
31914,38327,1,NULL
31915,39365,1,NULL
31916,39415,1,NULL
31917,39558,1,NULL
31918,38328,1,NULL
31919,39366,1,NULL
31920,39416,1,NULL
31921,39559,1,Condition of parole / probation/ PRCS / mandatory supervision
31922,38329,1,NULL
31923,39367,1,NULL
31924,39417,1,NULL
31925,39560,1,Incident to arrest
31926,38330,1,NULL
31927,39368,1,NULL
31928,39369,1,NULL
31929,39370,1,NULL
31930,39371,1,NULL
31931,39372,1,NULL
31932,39373,1,NULL
31933,38331,1,NULL
31934,39561,1,Officer Safety/safety of others
31935,38332,1,NULL
31936,39418,1,NULL
31937,39562,1,NULL
31938,38333,1,NULL
31939,39419,1,NULL
31940,39562,2,NULL
31941,38334,1,NULL
31942,39420,1,NULL
31943,39563,1,Incident to arrest
31944,38335,1,NULL
31945,39421,1,NULL
31946,39564,1,Officer Safety/safety of others
31947,39422,1,Officer Safety/safety of others
31948,39565,1,NULL
31949,39422,2,Officer Safety/safety of others
31950,39423,1,Incident to arrest
31951,38199,2,Officer Safety/safety of others
31952,38200,1,NULL
31953,38201,1,NULL
31954,38202,1,NULL
31955,38203,1,NULL
31956,38204,1,NULL
31957,38205,1,NULL
31958,38206,1,NULL
31959,38207,1,NULL
31960,38208,1,NULL
31961,38209,1,NULL
31962,38210,1,NULL
31963,38211,1,NULL
31964,38213,1,NULL
31965,38216,1,Incident to arrest
31966,38217,1,NULL
31967,38218,1,NULL
31968,38219,1,Consent given
31969,38219,1,Odor of contraband
31970,38219,1,Officer Safety/safety of others
31971,38219,1,Visible contraband
31972,38219,2,Consent given
31973,38219,2,Odor of contraband
31974,38219,2,Officer Safety/safety of others
31975,38219,2,Suspected weapons
31976,38219,2,Visible contraband
31977,38220,1,NULL
31978,38220,2,NULL
31979,38220,3,NULL
31980,38220,4,Officer Safety/safety of others
31981,38221,1,Officer Safety/safety of others
31982,38222,1,Condition of parole / probation/ PRCS / mandatory supervision
31983,38223,1,Officer Safety/safety of others
31984,38224,1,Consent given
31985,38224,1,Officer Safety/safety of others
31986,38225,1,NULL
31987,38226,1,NULL
31988,38227,1,Condition of parole / probation/ PRCS / mandatory supervision
31989,38228,1,NULL
31990,38229,1,NULL
31991,38230,1,NULL
31992,38231,1,NULL
31993,38232,1,NULL
31994,38233,1,Officer Safety/safety of others
31995,38234,1,NULL
31996,38235,1,NULL
31997,38236,1,Consent given
31998,38236,1,Officer Safety/safety of others
31999,38237,1,Incident to arrest
32000,38238,1,NULL
32001,39783,1,NULL
32002,39784,1,NULL
32003,39816,1,Officer Safety/safety of others
32004,39785,1,NULL
32005,39786,1,NULL
32006,39817,1,NULL
32007,39787,1,NULL
32008,39818,1,NULL
32009,39788,1,NULL
32010,39819,1,NULL
32011,39789,1,NULL
32012,39820,1,NULL
32013,39821,1,NULL
32014,39790,1,NULL
32015,39822,1,Consent given
32016,39791,1,Condition of parole / probation/ PRCS / mandatory supervision
32017,39823,1,NULL
32018,39791,1,Incident to arrest
32019,39824,1,NULL
32020,39792,1,Condition of parole / probation/ PRCS / mandatory supervision
32021,39825,1,NULL
32022,39792,2,Condition of parole / probation/ PRCS / mandatory supervision
32023,39826,1,NULL
32024,39826,2,NULL
32025,39792,3,Condition of parole / probation/ PRCS / mandatory supervision
32026,39857,1,Condition of parole / probation/ PRCS / mandatory supervision
32027,39826,3,NULL
32028,39792,3,Incident to arrest
32029,39827,1,NULL
32030,39857,1,Officer Safety/safety of others
32031,39793,1,Condition of parole / probation/ PRCS / mandatory supervision
32032,39828,1,NULL
32033,39858,1,NULL
32034,39794,1,NULL
32035,39829,1,NULL
32036,39859,1,NULL
32037,39795,1,NULL
32038,39830,1,NULL
32039,39699,1,NULL
32040,39860,1,NULL
32041,39796,1,NULL
32042,39831,1,NULL
32043,39861,1,NULL
32044,39700,1,NULL
32045,39797,1,NULL
32046,39832,1,NULL
32047,39862,1,NULL
32048,39701,1,NULL
32049,39798,1,NULL
32050,39833,1,NULL
32051,39863,1,NULL
32052,39702,1,NULL
32053,39744,1,NULL
32054,39615,1,NULL
32055,39657,1,Incident to arrest
32056,39799,1,NULL
32057,39799,2,NULL
32058,39799,3,NULL
32059,39799,4,NULL
32060,39799,5,NULL
32061,39800,1,NULL
32062,39800,2,NULL
32063,39800,3,NULL
32064,39801,1,NULL
32065,39802,1,NULL
32066,39802,2,NULL
32067,39803,1,Consent given
32068,39803,1,Incident to arrest
32069,39803,1,Officer Safety/safety of others
32070,39803,1,Suspected weapons
32071,39804,1,Consent given
32072,39804,1,Officer Safety/safety of others
32073,39805,1,Officer Safety/safety of others
32074,39806,1,NULL
32075,39807,1,NULL
32076,39808,1,NULL
32077,39809,1,NULL
32078,39810,1,NULL
32079,39811,1,Odor of contraband
32080,39811,1,Officer Safety/safety of others
32081,39812,1,NULL
32082,39813,1,NULL
32083,39814,1,NULL
32084,39815,1,Consent given
32085,39815,1,Officer Safety/safety of others
32086,39745,1,NULL
32087,39864,1,NULL
32088,39703,1,Consent given
32089,39616,1,NULL
32090,39658,1,NULL
32091,39834,1,Incident to arrest
32092,39746,1,Incident to arrest
32093,39865,1,NULL
32094,39703,1,Officer Safety/safety of others
32095,39617,1,NULL
32096,39659,1,Incident to arrest
32097,39835,1,Suspected weapons
32098,39747,1,NULL
32099,39866,1,NULL
32100,39704,1,NULL
32101,39618,1,NULL
32102,39659,1,Officer Safety/safety of others
32103,39836,1,NULL
32104,39748,1,NULL
32105,39867,1,NULL
32106,39705,1,NULL
32107,39619,1,NULL
32108,39660,1,NULL
32109,39837,1,NULL
32110,39749,1,NULL
32111,39868,1,NULL
32112,39706,1,Officer Safety/safety of others
32113,39620,1,NULL
32114,39661,1,NULL
32115,39838,1,NULL
32116,39750,1,NULL
32117,39869,1,NULL
32118,39707,1,NULL
32119,39621,1,NULL
32120,39662,1,NULL
32121,39838,2,NULL
32122,39751,1,NULL
32123,39870,1,NULL
32124,39708,1,NULL
32125,39622,1,NULL
32126,39663,1,NULL
32127,39838,3,NULL
32128,39751,2,NULL
32129,39871,1,NULL
32130,39709,1,NULL
32131,39623,1,Officer Safety/safety of others
32132,39664,1,NULL
32133,39839,1,NULL
32134,39751,3,NULL
32135,39872,1,NULL
32136,39710,1,NULL
32137,39624,1,NULL
32138,39665,1,NULL
32139,39840,1,Officer Safety/safety of others
32140,39751,4,NULL
32141,39873,1,NULL
32142,39710,2,NULL
32143,39625,1,NULL
32144,39666,1,NULL
32145,39840,1,Suspected weapons
32146,39752,1,NULL
32147,39874,1,NULL
32148,39711,1,NULL
32149,39626,1,NULL
32150,39667,1,NULL
32151,39841,1,NULL
32152,39753,1,NULL
32153,39875,1,NULL
32154,39712,1,NULL
32155,39627,1,NULL
32156,39668,1,NULL
32157,39842,1,NULL
32158,39754,1,NULL
32159,39876,1,NULL
32160,39713,1,NULL
32161,39628,1,NULL
32162,39669,1,NULL
32163,39843,1,NULL
32164,39754,2,NULL
32165,39877,1,NULL
32166,39714,1,Incident to arrest
32167,39629,1,NULL
32168,39670,1,NULL
32169,39844,1,NULL
32170,39755,1,NULL
32171,39878,1,NULL
32172,39715,1,Condition of parole / probation/ PRCS / mandatory supervision
32173,39630,1,Consent given
32174,39671,1,Consent given
32175,39845,1,NULL
32176,39756,1,NULL
32177,39879,1,Condition of parole / probation/ PRCS / mandatory supervision
32178,39715,1,Consent given
32179,39630,1,Officer Safety/safety of others
32180,39671,1,Incident to arrest
32181,39845,2,NULL
32182,39756,2,NULL
32183,39880,1,NULL
32184,39716,1,NULL
32185,39631,1,NULL
32186,39671,1,Officer Safety/safety of others
32187,39845,3,NULL
32188,39757,1,NULL
32189,39881,1,NULL
32190,39717,1,Officer Safety/safety of others
32191,39632,1,Officer Safety/safety of others
32192,39672,1,Officer Safety/safety of others
32193,39846,1,Officer Safety/safety of others
32194,39758,1,NULL
32195,39882,1,NULL
32196,39717,1,Suspected weapons
32197,39759,1,NULL
32198,39633,1,NULL
32199,39760,1,NULL
32200,39883,1,NULL
32201,39718,1,Incident to arrest
32202,39847,1,NULL
32203,39634,1,NULL
32204,39761,1,NULL
32205,39884,1,NULL
32206,39673,1,NULL
32207,39848,1,NULL
32208,39762,1,NULL
32209,39885,1,NULL
32210,39719,1,Consent given
32211,39674,1,NULL
32212,39635,1,NULL
32213,39849,1,NULL
32214,39763,1,NULL
32215,39886,1,NULL
32216,39719,2,Consent given
32217,39675,1,Condition of parole / probation/ PRCS / mandatory supervision
32218,39636,1,Incident to arrest
32219,39850,1,NULL
32220,39764,1,NULL
32221,39887,1,NULL
32222,39720,1,NULL
32223,39675,2,NULL
32224,39637,1,NULL
32225,39851,1,NULL
32226,39765,1,NULL
32227,39888,1,NULL
32228,39721,1,Officer Safety/safety of others
32229,39676,1,NULL
32230,39637,2,NULL
32231,39852,1,NULL
32232,39766,1,Officer Safety/safety of others
32233,39889,1,NULL
32234,39722,1,NULL
32235,39677,1,Consent given
32236,39638,1,NULL
32237,39853,1,NULL
32238,39767,1,NULL
32239,39890,1,NULL
32240,39723,1,NULL
32241,39678,1,NULL
32242,39639,1,NULL
32243,39854,1,NULL
32244,39768,1,NULL
32245,39891,1,Incident to arrest
32246,39724,1,Officer Safety/safety of others
32247,39679,1,NULL
32248,39640,1,NULL
32249,39854,2,NULL
32250,39769,1,Condition of parole / probation/ PRCS / mandatory supervision
32251,39892,1,Condition of parole / probation/ PRCS / mandatory supervision
32252,39725,1,NULL
32253,39679,2,NULL
32254,39641,1,NULL
32255,39855,1,NULL
32256,39770,1,NULL
32257,39893,1,NULL
32258,39726,1,NULL
32259,39680,1,NULL
32260,39642,1,NULL
32261,39855,2,NULL
32262,39771,1,NULL
32263,39894,1,Incident to arrest
32264,39727,1,NULL
32265,39682,1,NULL
32266,39643,1,NULL
32267,39855,3,NULL
32268,39772,1,NULL
32269,39895,1,Officer Safety/safety of others
32270,39728,1,NULL
32271,39682,2,NULL
32272,39644,1,NULL
32273,39773,1,NULL
32274,39895,1,Vehicle inventory
32275,39729,1,NULL
32276,39683,1,Incident to arrest
32277,39644,2,NULL
32278,39774,1,NULL
32279,39896,1,NULL
32280,39730,1,NULL
32281,39683,1,Officer Safety/safety of others
32282,39644,3,NULL
32283,39774,2,NULL
32284,39897,1,NULL
32285,39684,1,NULL
32286,39645,1,Condition of parole / probation/ PRCS / mandatory supervision
32287,39731,1,Incident to arrest
32288,39775,1,NULL
32289,39899,1,NULL
32290,39685,1,NULL
32291,39645,1,Consent given
32292,39732,1,NULL
32293,39776,1,NULL
32294,39900,1,NULL
32295,39686,1,NULL
32296,39645,2,NULL
32297,39733,1,Condition of parole / probation/ PRCS / mandatory supervision
32298,39777,1,NULL
32299,39901,1,Incident to arrest
32300,39687,1,NULL
32301,39646,1,NULL
32302,39734,1,NULL
32303,39778,1,Condition of parole / probation/ PRCS / mandatory supervision
32304,39902,1,NULL
32305,39688,1,NULL
32306,39647,1,Officer Safety/safety of others
32307,39735,1,NULL
32308,39778,1,Officer Safety/safety of others
32309,39902,2,NULL
32310,39689,1,NULL
32311,39648,1,Condition of parole / probation/ PRCS / mandatory supervision
32312,39736,1,NULL
32313,39778,2,Condition of parole / probation/ PRCS / mandatory supervision
32314,39902,3,NULL
32315,39690,1,NULL
32316,39648,2,Officer Safety/safety of others
32317,39737,1,NULL
32318,39778,2,Officer Safety/safety of others
32319,39903,1,Condition of parole / probation/ PRCS / mandatory supervision
32320,39691,1,NULL
32321,39649,1,Vehicle inventory
32322,39738,1,NULL
32323,39692,1,NULL
32324,39693,1,NULL
32325,39694,1,NULL
32326,39695,1,Consent given
32327,39695,1,Officer Safety/safety of others
32328,39696,1,NULL
32329,39697,1,NULL
32330,39698,1,NULL
32331,39698,2,NULL
32332,39778,3,Condition of parole / probation/ PRCS / mandatory supervision
32333,39738,2,NULL
32334,39778,3,Officer Safety/safety of others
32335,39739,1,Officer Safety/safety of others
32336,39740,1,Officer Safety/safety of others
32337,39779,1,NULL
32338,39742,1,Consent given
32339,39780,1,NULL
32340,39743,1,NULL
32341,39781,1,NULL
32342,39782,1,NULL
32343,39650,1,Incident to arrest
32344,39651,1,Officer Safety/safety of others
32345,39652,1,NULL
32346,39653,1,NULL
32347,39654,1,NULL
32348,39656,1,NULL
32349,39656,2,Consent given
32350,39656,2,Officer Safety/safety of others
32351,39566,1,NULL
32352,39567,1,NULL
32353,39568,1,Incident to arrest
32354,39569,1,NULL
32355,39569,2,NULL
32356,39570,1,Condition of parole / probation/ PRCS / mandatory supervision
32357,39571,1,NULL
32358,39573,1,NULL
32359,39574,1,NULL
32360,39575,1,NULL
32361,39576,1,NULL
32362,39577,1,NULL
32363,39578,1,NULL
32364,39579,1,NULL
32365,39580,1,NULL
32366,39581,1,NULL
32367,39582,1,NULL
32368,39583,1,NULL
32369,39584,1,NULL
32370,39585,1,NULL
32371,39586,1,Officer Safety/safety of others
32372,39587,1,NULL
32373,39588,1,NULL
32374,39589,1,NULL
32375,39590,1,NULL
32376,39591,1,NULL
32377,39592,1,NULL
32378,39593,1,Officer Safety/safety of others
32379,39594,1,Consent given
32380,39595,1,NULL
32381,39596,1,NULL
32382,39597,1,NULL
32383,39598,1,NULL
32384,39599,1,NULL
32385,39600,1,NULL
32386,39601,1,NULL
32387,39602,1,NULL
32388,39603,1,Consent given
32389,39603,1,Officer Safety/safety of others
32390,39604,1,NULL
32391,39605,1,NULL
32392,39606,1,NULL
32393,39607,1,NULL
32394,39608,1,NULL
32395,39609,1,NULL
32396,39610,1,NULL
32397,39611,1,NULL
32398,39612,1,NULL
32399,39613,1,NULL
32400,39614,1,NULL
32401,39941,1,NULL
32402,39942,1,NULL
32403,39943,1,NULL
32404,39944,1,NULL
32405,39945,1,NULL
32406,39946,1,NULL
32407,39947,1,NULL
32408,39948,1,NULL
32409,39949,1,NULL
32410,39950,1,NULL
32411,39951,1,Officer Safety/safety of others
32412,39951,1,Visible contraband
32413,40115,1,Consent given
32414,39951,2,Officer Safety/safety of others
32415,39951,3,Officer Safety/safety of others
32416,40115,1,Officer Safety/safety of others
32417,40204,1,NULL
32418,39986,1,Officer Safety/safety of others
32419,39952,1,NULL
32420,40116,1,NULL
32421,40027,1,NULL
32422,40205,1,NULL
32423,39986,2,Officer Safety/safety of others
32424,39953,1,NULL
32425,40161,1,Officer Safety/safety of others
32426,40068,1,NULL
32427,40117,1,NULL
32428,40206,1,NULL
32429,40028,1,NULL
32430,39987,1,NULL
32431,39954,1,Officer Safety/safety of others
32432,40162,1,NULL
32433,40069,1,NULL
32434,40118,1,Incident to arrest
32435,40207,1,Officer Safety/safety of others
32436,40029,1,NULL
32437,39988,1,NULL
32438,39955,1,Officer Safety/safety of others
32439,40163,1,NULL
32440,40070,1,NULL
32441,40118,2,Incident to arrest
32442,40208,1,NULL
32443,40030,1,NULL
32444,39989,1,NULL
32445,39956,1,NULL
32446,40164,1,Officer Safety/safety of others
32447,40071,1,NULL
32448,40119,1,NULL
32449,40209,1,NULL
32450,40031,1,Officer Safety/safety of others
32451,39990,1,NULL
32452,39957,1,NULL
32453,40165,1,NULL
32454,40072,1,NULL
32455,40120,1,NULL
32456,40209,2,NULL
32457,40031,1,Suspected weapons
32458,39991,1,NULL
32459,39958,1,NULL
32460,40166,1,Condition of parole / probation/ PRCS / mandatory supervision
32461,40073,1,NULL
32462,40121,1,Consent given
32463,40210,1,NULL
32464,40032,1,Incident to arrest
32465,40033,1,Incident to arrest
32466,40034,1,NULL
32467,40035,1,Condition of parole / probation/ PRCS / mandatory supervision
32468,40035,2,Condition of parole / probation/ PRCS / mandatory supervision
32469,40036,1,Condition of parole / probation/ PRCS / mandatory supervision
32470,40036,1,Officer Safety/safety of others
32471,40037,1,NULL
32472,40038,1,NULL
32473,40039,1,Incident to arrest
32474,40039,1,Officer Safety/safety of others
32475,40040,1,NULL
32476,40041,1,Consent given
32477,40041,1,Incident to arrest
32478,40041,2,Consent given
32479,40041,3,Consent given
32480,40042,1,NULL
32481,40043,1,NULL
32482,40044,1,NULL
32483,40045,1,NULL
32484,40046,1,NULL
32485,40047,1,NULL
32486,40048,1,NULL
32487,40049,1,NULL
32488,40050,1,NULL
32489,40052,1,NULL
32490,40052,2,NULL
32491,40053,1,NULL
32492,40054,1,NULL
32493,40055,1,NULL
32494,40056,1,Officer Safety/safety of others
32495,40056,2,NULL
32496,40056,3,NULL
32497,40057,1,NULL
32498,40058,1,NULL
32499,40059,1,NULL
32500,40060,1,NULL
32501,40061,1,NULL
32502,40062,1,NULL
32503,40063,1,NULL
32504,40064,1,NULL
32505,40065,1,NULL
32506,40066,1,NULL
32507,40067,1,NULL
32508,39959,1,Consent given
32509,39991,2,NULL
32510,40121,1,Officer Safety/safety of others
32511,40074,1,NULL
32512,40211,1,NULL
32513,40166,1,Incident to arrest
32514,39959,2,NULL
32515,39992,1,Incident to arrest
32516,40122,1,Evidence of crime
32517,40075,1,NULL
32518,40212,1,NULL
32519,40167,1,NULL
32520,39960,1,NULL
32521,39993,1,NULL
32522,40122,1,Incident to arrest
32523,40076,1,NULL
32524,40213,1,NULL
32525,40168,1,NULL
32526,39960,2,NULL
32527,39994,1,NULL
32528,40124,1,Condition of parole / probation/ PRCS / mandatory supervision
32529,40077,1,NULL
32530,40214,1,Officer Safety/safety of others
32531,40169,1,NULL
32532,39961,1,NULL
32533,39995,1,NULL
32534,40125,1,NULL
32535,40078,1,NULL
32536,40215,1,NULL
32537,40170,1,NULL
32538,39962,1,NULL
32539,39996,1,NULL
32540,40127,1,NULL
32541,40079,1,NULL
32542,40216,1,Incident to arrest
32543,40171,1,NULL
32544,39963,1,NULL
32545,39997,1,NULL
32546,40128,1,NULL
32547,40080,1,NULL
32548,40217,1,NULL
32549,40172,1,Condition of parole / probation/ PRCS / mandatory supervision
32550,39964,1,NULL
32551,39997,2,NULL
32552,40129,1,NULL
32553,40081,1,Incident to arrest
32554,40218,1,NULL
32555,40173,1,Incident to arrest
32556,39965,1,NULL
32557,39998,1,NULL
32558,40130,1,NULL
32559,40082,1,NULL
32560,40219,1,NULL
32561,40173,1,Odor of contraband
32562,39966,1,NULL
32563,39999,1,Condition of parole / probation/ PRCS / mandatory supervision
32564,40131,1,NULL
32565,40082,2,NULL
32566,40220,1,NULL
32567,40174,1,NULL
32568,39967,1,NULL
32569,39999,1,Incident to arrest
32570,40132,1,NULL
32571,40083,1,NULL
32572,40221,1,NULL
32573,40175,1,NULL
32574,39968,1,NULL
32575,40000,1,NULL
32576,40133,1,NULL
32577,40084,1,NULL
32578,40222,1,NULL
32579,40176,1,NULL
32580,39969,1,NULL
32581,40001,1,NULL
32582,40134,1,NULL
32583,40085,1,NULL
32584,40223,1,NULL
32585,40177,1,NULL
32586,39970,1,NULL
32587,40002,1,NULL
32588,40135,1,NULL
32589,40086,1,NULL
32590,40224,1,Incident to arrest
32591,40178,1,NULL
32592,39971,1,NULL
32593,40003,1,NULL
32594,40136,1,NULL
32595,40086,2,NULL
32596,40225,1,NULL
32597,40179,1,NULL
32598,39972,1,NULL
32599,40003,2,NULL
32600,40137,1,NULL
32601,40087,1,NULL
32602,40088,1,NULL
32603,40089,1,NULL
32604,40090,1,NULL
32605,40091,1,NULL
32606,40092,1,NULL
32607,40093,1,NULL
32608,40094,1,NULL
32609,40095,1,NULL
32610,40096,1,NULL
32611,40097,1,NULL
32612,40098,1,NULL
32613,40099,1,NULL
32614,40100,1,NULL
32615,40101,1,NULL
32616,40102,1,NULL
32617,40103,1,NULL
32618,40104,1,NULL
32619,40105,1,NULL
32620,40106,1,NULL
32621,40107,1,NULL
32622,40108,1,NULL
32623,40109,1,NULL
32624,40110,1,NULL
32625,40111,1,NULL
32626,40112,1,Officer Safety/safety of others
32627,40113,1,NULL
32628,40113,2,NULL
32629,40114,1,NULL
32630,39973,1,NULL
32631,40003,3,NULL
32632,40138,1,NULL
32633,40226,1,NULL
32634,39974,1,NULL
32635,40004,1,NULL
32636,40138,2,NULL
32637,40227,1,NULL
32638,39975,1,NULL
32639,40180,1,Condition of parole / probation/ PRCS / mandatory supervision
32640,40005,1,NULL
32641,40138,3,NULL
32642,40228,1,Officer Safety/safety of others
32643,39976,1,NULL
32644,40181,1,NULL
32645,40006,1,NULL
32646,40138,4,NULL
32647,40229,1,Consent given
32648,39977,1,NULL
32649,40182,1,Consent given
32650,40007,1,Officer Safety/safety of others
32651,40138,5,NULL
32652,40229,1,Officer Safety/safety of others
32653,39978,1,NULL
32654,40182,1,Officer Safety/safety of others
32655,40008,1,Officer Safety/safety of others
32656,40139,1,NULL
32657,40230,1,Incident to arrest
32658,39979,1,NULL
32659,40183,1,NULL
32660,40008,2,NULL
32661,40140,1,NULL
32662,40230,1,Officer Safety/safety of others
32663,39980,1,NULL
32664,40184,1,Condition of parole / probation/ PRCS / mandatory supervision
32665,40009,1,NULL
32666,40141,1,NULL
32667,40230,2,Officer Safety/safety of others
32668,39981,1,NULL
32669,40184,1,Officer Safety/safety of others
32670,40009,2,NULL
32671,40142,1,NULL
32672,40230,3,NULL
32673,39982,1,NULL
32674,40185,1,Condition of parole / probation/ PRCS / mandatory supervision
32675,40010,1,NULL
32676,40143,1,NULL
32677,40230,4,Officer Safety/safety of others
32678,39983,1,NULL
32679,40186,1,Condition of parole / probation/ PRCS / mandatory supervision
32680,40011,1,NULL
32681,40144,1,NULL
32682,40230,5,NULL
32683,39984,1,NULL
32684,40187,1,NULL
32685,40012,1,NULL
32686,40145,1,NULL
32687,40231,1,Incident to arrest
32688,39985,1,Officer Safety/safety of others
32689,40188,1,NULL
32690,40013,1,Incident to arrest
32691,40147,1,Officer Safety/safety of others
32692,40232,1,NULL
32693,40189,1,NULL
32694,40014,1,NULL
32695,40148,1,NULL
32696,40233,1,NULL
32697,40190,1,NULL
32698,40015,1,NULL
32699,40149,1,NULL
32700,40234,1,NULL
32701,40191,1,NULL
32702,40016,1,Officer Safety/safety of others
32703,40150,1,Condition of parole / probation/ PRCS / mandatory supervision
32704,40235,1,NULL
32705,40192,1,NULL
32706,40017,1,Officer Safety/safety of others
32707,40152,1,NULL
32708,40236,1,NULL
32709,40193,1,NULL
32710,40018,1,NULL
32711,40153,1,NULL
32712,40237,1,NULL
32713,40194,1,NULL
32714,40019,1,Officer Safety/safety of others
32715,40154,1,NULL
32716,40238,1,NULL
32717,40195,1,NULL
32718,40019,1,Suspected weapons
32719,40155,1,Officer Safety/safety of others
32720,40239,1,NULL
32721,40196,1,Incident to arrest
32722,40020,1,NULL
32723,40156,1,Condition of parole / probation/ PRCS / mandatory supervision
32724,40240,1,NULL
32725,40196,1,Officer Safety/safety of others
32726,40021,1,NULL
32727,40157,1,Officer Safety/safety of others
32728,40241,1,NULL
32729,40197,1,Incident to arrest
32730,40022,1,NULL
32731,40158,1,NULL
32732,40242,1,NULL
32733,40243,1,NULL
32734,40244,1,NULL
32735,40245,1,NULL
32736,40246,1,NULL
32737,40159,1,Condition of parole / probation/ PRCS / mandatory supervision
32738,40023,1,NULL
32739,40160,1,NULL
32740,40024,1,NULL
32741,40198,1,Incident to arrest
32742,40025,1,NULL
32743,40026,1,NULL
32744,40198,1,Officer Safety/safety of others
32745,40198,1,Suspected weapons
32746,40199,1,NULL
32747,40200,1,NULL
32748,40201,1,NULL
32749,40202,1,NULL
32750,40203,1,NULL
32751,39903,1,Officer Safety/safety of others
32752,39904,1,Incident to arrest
32753,39905,1,NULL
32754,39906,1,NULL
32755,39907,1,NULL
32756,39908,1,NULL
32757,39909,1,NULL
32758,39910,1,NULL
32759,39911,1,NULL
32760,39912,1,NULL
32761,39913,1,NULL
32762,39914,1,NULL
32763,39915,1,NULL
32764,39916,1,NULL
32765,39917,1,Search Warrant
32766,39918,1,NULL
32767,39919,1,Incident to arrest
32768,39919,1,Officer Safety/safety of others
32769,39920,1,NULL
32770,39921,1,NULL
32771,39922,1,NULL
