properties.ObjectId,properties.StopID,properties.PID,properties.perceivedOrKnownDisability
35565,46941,1,None
35566,46942,1,None
35567,46943,1,None
35568,46944,1,None
35569,46945,1,None
35570,46946,1,None
35571,46946,2,None
35572,46947,1,None
35573,46947,2,None
35574,46947,3,None
35575,46947,4,None
35576,46948,1,None
35577,46948,2,None
35578,46949,1,None
35579,46950,1,None
35580,46950,2,None
35581,46951,1,None
35582,46951,2,None
35583,46952,1,None
35584,46953,1,None
35585,46953,2,None
35586,46954,1,None
35587,46955,1,None
35588,46956,1,None
35589,46957,1,None
35590,46958,1,None
35591,46959,1,None
35592,46960,1,None
35593,46961,1,None
35594,46962,1,None
35595,46963,1,None
35596,46964,1,None
35597,46965,1,None
35598,46966,1,None
35599,46967,1,None
35600,46968,1,Mental health condition
35601,47356,1,None
35602,47357,1,None
35603,47401,1,None
35604,47492,1,None
35605,47448,1,None
35606,47358,1,None
35607,47359,1,None
35608,47359,2,None
35609,47360,1,None
35610,47361,1,None
35611,47362,1,None
35612,47363,1,None
35613,47259,1,None
35614,47364,1,None
35615,47366,1,None
35616,47367,1,None
35617,47367,2,None
35618,47368,1,None
35619,47368,2,None
35620,47368,3,None
35621,47369,1,None
35622,47370,1,None
35623,48539,1,None
35624,47371,1,None
35625,47372,1,None
35626,47373,1,None
35627,47374,1,None
35628,47375,1,None
35629,47376,1,None
35630,47377,1,None
35631,47377,2,None
35632,47377,3,None
35633,47378,1,None
35634,47379,1,None
35635,47380,1,None
35636,47381,1,None
35637,47382,1,None
35638,47383,1,None
35639,47384,1,None
35640,47385,1,None
35641,47386,1,None
35642,47387,1,None
35643,47388,1,None
35644,47389,1,None
35645,47390,1,None
35646,47391,1,None
35647,47392,1,None
35648,47393,1,None
35649,47394,1,None
35650,47395,1,None
35651,47396,1,None
35652,47397,1,None
35653,47398,1,None
35654,47399,1,Mental health condition
35655,47400,1,None
35656,47402,1,None
35657,47493,1,None
35658,47449,1,None
35659,48540,1,None
35660,47259,2,None
35661,47403,1,None
35662,47494,1,None
35663,47450,1,None
35664,48541,1,None
35665,47260,1,None
35666,47404,1,None
35667,47495,1,None
35668,47451,1,None
35669,48542,1,None
35670,47261,1,None
35671,47405,1,None
35672,47496,1,None
35673,47452,1,None
35674,48543,1,None
35675,47262,1,None
35676,47406,1,None
35677,47497,1,None
35678,47453,1,None
35679,48544,1,None
35680,47263,1,None
35681,47407,1,None
35682,47498,1,None
35683,47454,1,None
35684,48545,1,None
35685,47264,1,None
35686,47408,1,None
35687,47499,1,None
35688,47455,1,None
35689,48546,1,None
35690,47265,1,None
35691,47409,1,None
35692,47500,1,None
35693,47456,1,None
35694,48547,1,None
35695,47266,1,None
35696,47410,1,None
35697,47501,1,None
35698,47457,1,None
35699,48548,1,None
35700,47267,1,None
35701,47411,1,None
35702,47502,1,None
35703,47458,1,Mental health condition
35704,48549,1,None
35705,47267,2,None
35706,47412,1,None
35707,47503,1,None
35708,47459,1,None
35709,48550,1,None
35710,47268,1,None
35711,47413,1,None
35712,47504,1,Mental health condition
35713,47460,1,None
35714,48551,1,None
35715,47269,1,None
35716,47414,1,None
35717,47505,1,None
35718,47461,1,None
35719,48552,1,None
35720,47270,1,None
35721,47415,1,None
35722,47506,1,None
35723,47462,1,None
35724,48553,1,None
35725,47271,1,None
35726,47416,1,None
35727,47507,1,None
35728,47463,1,None
35729,48554,1,None
35730,47272,1,None
35731,47417,1,None
35732,47508,1,None
35733,47464,1,None
35734,48555,1,None
35735,47273,1,None
35736,47418,1,None
35737,47509,1,None
35738,47465,1,None
35739,48556,1,None
35740,47274,1,None
35741,47419,1,Speech impairment or limited use of language
35742,47510,1,None
35743,47465,2,None
35744,48557,1,None
35745,47275,1,None
35746,47420,1,None
35747,47511,1,None
35748,47466,1,None
35749,48558,1,None
35750,47276,1,None
35751,47421,1,None
35752,47512,1,None
35753,47466,2,None
35754,48559,1,None
35755,47277,1,None
35756,47422,1,None
35757,47513,1,None
35758,47466,3,None
35759,48560,1,None
35760,47278,1,None
35761,47423,1,None
35762,47514,1,None
35763,47467,1,None
35764,48561,1,None
35765,47279,1,None
35766,47424,1,None
35767,47515,1,None
35768,47467,2,None
35769,48562,1,None
35770,47280,1,None
35771,47425,1,None
35772,47516,1,None
35773,47468,1,None
35774,48563,1,None
35775,47281,1,None
35776,47282,1,None
35777,47283,1,None
35778,47284,1,None
35779,47285,1,None
35780,47286,1,None
35781,47287,1,None
35782,47288,1,None
35783,47289,1,None
35784,47290,1,None
35785,47291,1,None
35786,47292,1,None
35787,47293,1,None
35788,47294,1,None
35789,47296,1,None
35790,47297,1,None
35791,47298,1,None
35792,47299,1,None
35793,47300,1,None
35794,47302,1,None
35795,47303,1,None
35796,47304,1,None
35797,47305,1,None
35798,47306,1,None
35799,47307,1,None
35800,47308,1,None
35801,47426,1,None
35802,47468,2,None
35803,47517,1,None
35804,47427,1,None
35805,47468,3,None
35806,47518,1,None
35807,47428,1,None
35808,47469,1,None
35809,47520,1,None
35810,48564,1,None
35811,47429,1,None
35812,47470,1,None
35813,47520,2,None
35814,48565,1,None
35815,47430,1,None
35816,47471,1,None
35817,47520,3,None
35818,48566,1,None
35819,47431,1,None
35820,47472,1,None
35821,47521,1,None
35822,48567,1,None
35823,47432,1,None
35824,47473,1,None
35825,47522,1,None
35826,48568,1,None
35827,47433,1,None
35828,47474,1,None
35829,47523,1,None
35830,48569,1,None
35831,47434,1,None
35832,47475,1,None
35833,48522,1,None
35834,48570,1,None
35835,47435,1,None
35836,47476,1,None
35837,48523,1,None
35838,48571,1,None
35839,47436,1,None
35840,47477,1,None
35841,48523,2,None
35842,48572,1,None
35843,47437,1,None
35844,47478,1,None
35845,48524,1,None
35846,48573,1,None
35847,47437,2,None
35848,47479,1,None
35849,48525,1,None
35850,48574,1,None
35851,47438,1,None
35852,47480,1,None
35853,48526,1,None
35854,48575,1,None
35855,47439,1,None
35856,47481,1,None
35857,48527,1,None
35858,48576,1,None
35859,47440,1,None
35860,47482,1,None
35861,48528,1,None
35862,48577,1,None
35863,47441,1,None
35864,47483,1,None
35865,48529,1,None
35866,48578,1,None
35867,47442,1,None
35868,47484,1,None
35869,48530,1,None
35870,48579,1,None
35871,47443,1,None
35872,47485,1,None
35873,48531,1,None
35874,48580,1,Mental health condition
35875,47444,1,None
35876,47486,1,None
35877,48532,1,None
35878,48581,1,None
35879,47445,1,None
35880,47487,1,None
35881,48533,1,None
35882,48582,1,None
35883,47446,1,None
35884,47488,1,None
35885,48535,1,None
35886,48583,1,None
35887,47447,1,None
35888,47489,1,None
35889,48536,1,None
35890,48584,1,None
35891,47447,2,None
35892,47490,1,None
35893,48537,1,None
35894,48585,1,None
35895,47447,3,None
35896,47491,1,None
35897,48538,1,None
35898,48586,1,None
35899,48587,1,None
35900,48588,1,None
35901,47210,1,None
35902,47211,1,None
35903,47212,1,None
35904,47213,1,None
35905,47214,1,None
35906,47215,1,None
35907,47216,1,None
35908,47217,1,None
35909,47218,1,None
35910,47219,1,None
35911,47220,1,None
35912,47220,2,None
35913,47221,1,None
35914,47222,1,None
35915,47223,1,None
35916,47224,1,None
35917,47225,1,None
35918,47226,1,None
35919,47227,1,None
35920,47228,1,None
35921,47229,1,None
35922,47230,1,None
35923,47231,1,None
35924,47232,1,None
35925,47233,1,None
35926,47234,1,None
35927,47235,1,None
35928,47236,1,None
35929,47237,1,None
35930,47238,1,None
35931,47239,1,None
35932,47240,1,None
35933,47241,1,None
35934,47242,1,None
35935,47243,1,None
35936,47244,1,None
35937,47245,1,None
35938,47246,1,None
35939,47247,1,None
35940,47248,1,None
35941,47249,1,None
35942,47250,1,None
35943,47251,1,None
35944,47252,1,None
35945,47253,1,None
35946,47254,1,None
35947,47255,1,None
35948,47256,1,None
35949,47257,1,None
35950,47258,1,Mental health condition
35951,47309,1,None
35952,47310,1,None
35953,47311,1,None
35954,47312,1,None
35955,47312,2,None
35956,47313,1,None
35957,47314,1,None
35958,47315,1,None
35959,47316,1,None
35960,47317,1,None
35961,47318,1,None
35962,47319,1,None
35963,47320,1,None
35964,47321,1,None
35965,47322,1,None
35966,47323,1,None
35967,47324,1,None
35968,47325,1,None
35969,47326,1,None
35970,47327,1,None
35971,47328,1,None
35972,47329,1,None
35973,47330,1,None
35974,47331,1,None
35975,47332,1,None
35976,47333,1,None
35977,47333,2,None
35978,47334,1,None
35979,47335,1,None
35980,47336,1,None
35981,47337,1,None
35982,47338,1,None
35983,47339,1,None
35984,47339,2,None
35985,47340,1,None
35986,47341,1,None
35987,47342,1,None
35988,47343,1,None
35989,47344,1,None
35990,47345,1,None
35991,47346,1,None
35992,47347,1,None
35993,47348,1,None
35994,47349,1,None
35995,47350,1,None
35996,47351,1,None
35997,47352,1,None
35998,47353,1,None
35999,47354,1,None
36000,47355,1,None
36001,48879,1,None
36002,48880,1,None
36003,48881,1,None
36004,48882,1,None
36005,48883,1,None
36006,48884,1,None
36007,48885,1,None
36008,48886,1,None
36009,48887,1,None
36010,48888,1,None
36011,48889,1,None
36012,48890,1,None
36013,48891,1,None
36014,48892,1,None
36015,48893,1,None
36016,48894,1,None
36017,48895,1,None
36018,48782,1,None
36019,48896,1,None
36020,48783,1,None
36021,48897,1,None
36022,48784,1,None
36023,48898,1,None
36024,48735,1,None
36025,48785,1,None
36026,48899,1,None
36027,48736,1,None
36028,48786,1,None
36029,48900,1,None
36030,48737,1,None
36031,48787,1,None
36032,48901,1,None
36033,48738,1,None
36034,48788,1,None
36035,48902,1,None
36036,48739,1,None
36037,48789,1,Mental health condition
36038,48903,1,None
36039,48740,1,None
36040,48790,1,None
36041,48904,1,None
36042,48740,2,None
36043,48791,1,None
36044,48905,1,None
36045,48741,1,None
36046,48792,1,None
36047,48906,1,None
36048,48742,1,None
36049,48793,1,None
36050,48907,1,None
36051,48743,1,None
36052,48794,1,None
36053,48908,1,None
36054,48744,1,None
36055,48795,1,None
36056,48909,1,None
36057,48745,1,None
36058,48796,1,None
36059,48909,2,None
36060,48746,1,None
36061,48797,1,None
36062,48910,1,None
36063,48747,1,None
36064,48798,1,None
36065,48911,1,None
36066,48748,1,None
36067,48799,1,None
36068,48912,1,None
36069,48749,1,None
36070,48800,1,None
36071,48913,1,None
36072,48750,1,None
36073,48801,1,None
36074,48913,2,None
36075,48751,1,None
36076,48802,1,None
36077,48913,3,None
36078,48752,1,None
36079,48803,1,None
36080,48914,1,None
36081,48753,1,None
36082,48803,2,None
36083,48915,1,None
36084,48754,1,None
36085,48804,1,None
36086,48916,1,Mental health condition
36087,48755,1,None
36088,48805,1,None
36089,48917,1,None
36090,48756,1,None
36091,48806,1,None
36092,48918,1,None
36093,48757,1,None
36094,48807,1,None
36095,48919,1,None
36096,48757,2,None
36097,48808,1,None
36098,48926,1,None
36099,48635,1,None
36100,48831,1,Mental health condition
36101,48920,1,None
36102,48757,3,None
36103,48809,1,None
36104,48927,1,None
36105,48636,1,None
36106,48832,1,None
36107,48921,1,None
36108,48758,1,None
36109,48810,1,None
36110,48928,1,None
36111,48637,1,None
36112,48833,1,None
36113,48922,1,None
36114,48759,1,None
36115,48811,1,None
36116,48929,1,None
36117,48930,1,None
36118,48931,1,None
36119,48933,1,None
36120,48934,1,None
36121,48935,1,None
36122,48936,1,None
36123,48937,1,None
36124,48938,1,None
36125,48938,2,None
36126,48939,1,Blind or limited vision
36127,48940,1,None
36128,48941,1,None
36129,48942,1,None
36130,48943,1,None
36131,48944,1,None
36132,48945,1,None
36133,48946,1,None
36134,48947,1,None
36135,48948,1,None
36136,48949,1,None
36137,48950,1,None
36138,48951,1,None
36139,48952,1,None
36140,48953,1,None
36141,48954,1,None
36142,48955,1,None
36143,48956,1,None
36144,48957,1,None
36145,48958,1,None
36146,48959,1,None
36147,48960,1,None
36148,48961,1,None
36149,48962,1,None
36150,48963,1,None
36151,48964,1,None
36152,48965,1,None
36153,48966,1,None
36154,48967,1,None
36155,48968,1,None
36156,48969,1,None
36157,48970,1,None
36158,48971,1,None
36159,48972,1,None
36160,48973,1,None
36161,48974,1,None
36162,48975,1,None
36163,48638,1,None
36164,48834,1,None
36165,48812,1,None
36166,48760,1,None
36167,48923,1,None
36168,48813,1,None
36169,48639,1,None
36170,48761,1,None
36171,48835,1,None
36172,48924,1,None
36173,48814,1,None
36174,48640,1,None
36175,48762,1,None
36176,48836,1,None
36177,48925,1,None
36178,48815,1,None
36179,48641,1,None
36180,48763,1,None
36181,48837,1,None
36182,48816,1,None
36183,48642,1,None
36184,48764,1,None
36185,48838,1,None
36186,48817,1,None
36187,48643,1,None
36188,48765,1,None
36189,48839,1,None
36190,48818,1,None
36191,48643,2,None
36192,48766,1,None
36193,48840,1,None
36194,48819,1,None
36195,48644,1,None
36196,48767,1,None
36197,48841,1,None
36198,48820,1,None
36199,48645,1,None
36200,48768,1,None
36201,48842,1,None
36202,48821,1,None
36203,48646,1,None
36204,48769,1,None
36205,48843,1,None
36206,48822,1,None
36207,48647,1,None
36208,48770,1,None
36209,48844,1,None
36210,48823,1,None
36211,48648,1,None
36212,48771,1,None
36213,48845,1,None
36214,48824,1,None
36215,48649,1,None
36216,48772,1,None
36217,48846,1,None
36218,48825,1,None
36219,48650,1,None
36220,48773,1,None
36221,48847,1,None
36222,48826,1,None
36223,48651,1,None
36224,48774,1,None
36225,48848,1,None
36226,48827,1,None
36227,48652,1,None
36228,48775,1,None
36229,48849,1,None
36230,48828,1,None
36231,48653,1,None
36232,48776,1,None
36233,48850,1,None
36234,48829,1,None
36235,48654,1,None
36236,48777,1,None
36237,48851,1,None
36238,48830,1,None
36239,48655,1,None
36240,48778,1,None
36241,48852,1,None
36242,48656,1,None
36243,48779,1,None
36244,48853,1,None
36245,48657,1,None
36246,48780,1,None
36247,48854,1,None
36248,48658,1,None
36249,48781,1,None
36250,48855,1,None
36251,48659,1,None
36252,48856,1,Mental health condition
36253,48660,1,None
36254,48857,1,None
36255,48661,1,None
36256,48858,1,None
36257,48662,1,None
36258,48859,1,None
36259,48663,1,None
36260,48860,1,None
36261,48665,1,None
36262,48861,1,None
36263,48666,1,None
36264,48862,1,None
36265,48667,1,None
36266,48862,2,None
36267,48668,1,None
36268,48863,1,None
36269,48669,1,None
36270,48864,1,None
36271,48670,1,None
36272,48865,1,None
36273,48671,1,None
36274,48866,1,None
36275,48672,1,None
36276,48867,1,None
36277,48673,1,None
36278,48868,1,None
36279,48674,1,None
36280,48869,1,None
36281,48675,1,None
36282,48870,1,None
36283,48870,2,None
36284,48871,1,None
36285,48872,1,None
36286,48873,1,None
36287,48874,1,None
36288,48875,1,None
36289,48876,1,None
36290,48877,1,None
36291,48878,1,None
36292,48676,1,None
36293,48677,1,None
36294,48678,1,None
36295,48679,1,None
36296,48679,2,None
36297,48680,1,None
36298,48682,1,None
36299,48683,1,None
36300,48684,1,None
36301,48589,1,None
36302,48590,1,None
36303,48591,1,None
36304,48592,1,None
36305,48593,1,None
36306,48594,1,None
36307,48595,1,None
36308,48596,1,None
36309,48597,1,None
36310,48598,1,None
36311,48599,1,None
36312,48600,1,None
36313,48601,1,None
36314,48602,1,None
36315,48603,1,None
36316,48604,1,None
36317,48605,1,None
36318,48606,1,None
36319,48607,1,None
36320,48608,1,None
36321,48609,1,None
36322,48610,1,None
36323,48611,1,None
36324,48612,1,None
36325,48612,2,None
36326,48613,1,None
36327,48614,1,None
36328,48614,2,None
36329,48615,1,None
36330,48616,1,None
36331,48616,2,None
36332,48616,3,None
36333,48617,1,None
36334,48617,2,None
36335,48618,1,None
36336,48619,1,None
36337,48620,1,None
36338,48621,1,None
36339,48622,1,None
36340,48624,1,None
36341,48625,1,None
36342,48626,1,None
36343,48627,1,None
36344,48628,1,None
36345,48629,1,None
36346,48630,1,None
36347,48631,1,None
36348,48632,1,None
36349,48633,1,None
36350,48634,1,None
36351,48685,1,None
36352,48686,1,None
36353,48687,1,None
36354,48688,1,None
36355,48689,1,None
36356,48690,1,None
36357,48691,1,None
36358,48692,1,None
36359,48693,1,None
36360,48694,1,None
36361,48695,1,None
36362,48696,1,None
36363,48697,1,None
36364,48698,1,None
36365,48699,1,None
36366,48700,1,None
36367,48701,1,None
36368,48702,1,None
36369,48703,1,None
36370,48704,1,None
36371,48706,1,Other disability
36372,48706,2,None
36373,48707,1,None
36374,48708,1,None
36375,48709,1,None
36376,48710,1,None
36377,48711,1,None
36378,48712,1,None
36379,48713,1,None
36380,48714,1,None
36381,48715,1,None
36382,48716,1,None
36383,48717,1,None
36384,48718,1,None
36385,48719,1,None
36386,48720,1,None
36387,48721,1,None
36388,48722,1,None
36389,48723,1,None
36390,48724,1,None
36391,48725,1,None
36392,48726,1,None
36393,48727,1,None
36394,48728,1,None
36395,48729,1,None
36396,48730,1,None
36397,48731,1,None
36398,48732,1,None
36399,48733,1,None
36400,48734,1,None
36401,48976,1,None
36402,48977,1,None
36403,48977,2,None
36404,48977,3,None
36405,48978,1,None
36406,48979,1,None
36407,48980,1,None
36408,48981,1,None
36409,48982,1,None
36410,48983,1,None
36411,48984,1,None
36412,48985,1,None
36413,48986,1,None
36414,48987,1,None
36415,48988,1,None
36416,48989,1,None
36417,48990,1,None
36418,48991,1,None
36419,48992,1,None
36420,48993,1,None
36421,48994,1,None
36422,48995,1,None
36423,48995,2,None
36424,48996,1,None
36425,48997,1,None
36426,48998,1,None
36427,48999,1,None
36428,48999,2,None
36429,49000,1,None
36430,49001,1,None
36431,49002,1,None
36432,49003,1,None
36433,49003,2,None
36434,49004,1,None
36435,49005,1,None
36436,49006,1,None
36437,49007,1,None
36438,49008,1,None
36439,49009,1,None
36440,49009,2,None
36441,49010,1,None
36442,49011,1,None
36443,49011,2,None
36444,49012,1,None
36445,49013,1,None
36446,49014,1,None
36447,49015,1,None
36448,49016,1,None
36449,49017,1,None
36450,49018,1,None
36451,49065,1,None
36452,49309,1,None
36453,49161,1,None
36454,49019,1,None
36455,49212,1,None
36456,49109,1,None
36457,49066,1,None
36458,49067,1,None
36459,49068,1,None
36460,49069,1,None
36461,49070,1,None
36462,49071,1,None
36463,49072,1,None
36464,49072,2,None
36465,49072,3,None
36466,49073,1,None
36467,49074,1,None
36468,49075,1,None
36469,49076,1,None
36470,49077,1,None
36471,49078,1,None
36472,49079,1,None
36473,49080,1,None
36474,49081,1,None
36475,49082,1,None
36476,49083,1,None
36477,49084,1,None
36478,49085,1,None
36479,49086,1,None
36480,49087,1,None
36481,49088,1,None
36482,49089,1,None
36483,49090,1,None
36484,49091,1,None
36485,49092,1,None
36486,49093,1,None
36487,49094,1,None
36488,49095,1,None
36489,49096,1,None
36490,49097,1,None
36491,49098,1,None
36492,49099,1,None
36493,49099,2,None
36494,49099,3,None
36495,49100,1,None
36496,49101,1,None
36497,49102,1,None
36498,49103,1,None
36499,49103,2,None
36500,49104,1,None
36501,49106,1,None
36502,49106,2,None
36503,49106,3,None
36504,49107,1,None
36505,49108,1,None
36506,49162,1,Mental health condition
36507,49110,1,None
36508,49213,1,None
36509,49310,1,None
36510,49020,1,None
36511,49163,1,None
36512,49111,1,None
36513,49214,1,None
36514,49311,1,None
36515,49021,1,None
36516,49164,1,None
36517,49112,1,None
36518,49215,1,None
36519,49312,1,None
36520,49022,1,None
36521,49165,1,None
36522,49113,1,None
36523,49216,1,None
36524,49313,1,None
36525,49023,1,None
36526,49167,1,None
36527,49114,1,None
36528,49217,1,None
36529,49314,1,None
36530,49023,2,None
36531,49168,1,None
36532,49115,1,None
36533,49218,1,None
36534,49315,1,None
36535,49023,3,None
36536,49169,1,None
36537,49116,1,None
36538,49219,1,None
36539,49316,1,None
36540,49024,1,None
36541,49170,1,None
36542,49118,1,None
36543,49220,1,None
36544,49317,1,None
36545,49025,1,None
36546,49171,1,None
36547,49119,1,None
36548,49221,1,None
36549,49318,1,None
36550,49026,1,None
36551,49172,1,None
36552,49120,1,None
36553,49222,1,None
36554,49319,1,None
36555,49027,1,None
36556,49173,1,None
36557,49122,1,None
36558,49224,1,None
36559,49320,1,None
36560,49028,1,None
36561,49174,1,None
36562,49123,1,None
36563,49225,1,None
36564,49321,1,Other disability
36565,49029,1,None
36566,49175,1,None
36567,49124,1,None
36568,49226,1,None
36569,49322,1,None
36570,49030,1,None
36571,49176,1,None
36572,49125,1,None
36573,49227,1,None
36574,49323,1,None
36575,49031,1,None
36576,49177,1,None
36577,49126,1,None
36578,49228,1,None
36579,49324,1,None
36580,49032,1,None
36581,49178,1,None
36582,49127,1,None
36583,49229,1,None
36584,49324,2,None
36585,49033,1,None
36586,49179,1,None
36587,49128,1,None
36588,49230,1,None
36589,49325,1,None
36590,49034,1,None
36591,49180,1,None
36592,49129,1,None
36593,49231,1,None
36594,49326,1,None
36595,49035,1,None
36596,49181,1,None
36597,49130,1,None
36598,49232,1,None
36599,49327,1,None
36600,49036,1,None
36601,49182,1,None
36602,49131,1,None
36603,49233,1,None
36604,49328,1,None
36605,49037,1,None
36606,49183,1,None
36607,49132,1,None
36608,49234,1,None
36609,49329,1,None
36610,49038,1,None
36611,49184,1,None
36612,49133,1,None
36613,49235,1,None
36614,49330,1,None
36615,49039,1,None
36616,49185,1,None
36617,49134,1,None
36618,49236,1,None
36619,49331,1,None
36620,49040,1,None
36621,49186,1,None
36622,49135,1,None
36623,49237,1,None
36624,49332,1,None
36625,49041,1,None
36626,49187,1,None
36627,49188,1,None
36628,49189,1,None
36629,49190,1,None
36630,49191,1,None
36631,49192,1,None
36632,49193,1,None
36633,49194,1,None
36634,49195,1,None
36635,49196,1,None
36636,49197,1,None
36637,49198,1,None
36638,49199,1,None
36639,49200,1,None
36640,49201,1,None
36641,49202,1,None
36642,49203,1,None
36643,49204,1,None
36644,49205,1,None
36645,49206,1,None
36646,49207,1,None
36647,49208,1,None
36648,49209,1,None
36649,49210,1,None
36650,49211,1,None
36651,49238,1,None
36652,49333,1,None
36653,49136,1,Mental health condition
36654,49042,1,None
36655,49239,1,None
36656,49334,1,None
36657,49137,1,None
36658,49043,1,None
36659,49240,1,None
36660,49335,1,None
36661,49138,1,None
36662,49044,1,None
36663,49241,1,None
36664,49336,1,None
36665,49139,1,None
36666,49045,1,None
36667,49242,1,None
36668,49337,1,None
36669,49140,1,None
36670,49046,1,None
36671,49243,1,None
36672,49338,1,None
36673,49141,1,None
36674,49046,2,None
36675,49244,1,None
36676,49339,1,None
36677,49142,1,None
36678,49047,1,None
36679,49245,1,None
36680,49340,1,None
36681,49143,1,None
36682,49048,1,None
36683,49246,1,None
36684,49341,1,None
36685,49144,1,None
36686,49049,1,None
36687,49247,1,None
36688,49342,1,None
36689,49145,1,None
36690,49049,2,None
36691,49248,1,None
36692,49343,1,None
36693,49146,1,None
36694,49050,1,None
36695,49249,1,None
36696,49344,1,None
36697,49147,1,None
36698,49051,1,None
36699,49250,1,None
36700,49345,1,Mental health condition
36701,49148,1,None
36702,49052,1,None
36703,49252,1,None
36704,49346,1,Speech impairment or limited use of language
36705,49149,1,None
36706,49053,1,None
36707,49253,1,None
36708,49347,1,None
36709,49150,1,None
36710,49054,1,None
36711,49254,1,None
36712,49347,2,None
36713,49151,1,None
36714,49055,1,None
36715,49255,1,None
36716,49347,3,None
36717,49152,1,None
36718,49056,1,None
36719,49256,1,None
36720,49348,1,None
36721,49153,1,None
36722,49057,1,None
36723,49257,1,None
36724,49349,1,None
36725,49154,1,None
36726,49058,1,None
36727,49258,1,None
36728,49350,1,None
36729,49155,1,None
36730,49059,1,None
36731,49259,1,None
36732,49352,1,None
36733,49156,1,None
36734,49060,1,None
36735,49260,1,None
36736,49353,1,None
36737,49157,1,None
36738,49061,1,None
36739,49260,2,None
36740,49354,1,None
36741,49158,1,None
36742,49062,1,None
36743,49261,1,None
36744,49354,2,None
36745,49159,1,None
36746,49063,1,None
36747,49262,1,None
36748,49355,1,None
36749,49160,1,None
36750,49064,1,None
36751,49263,1,None
36752,49264,1,None
36753,49265,1,None
36754,49266,1,None
36755,49266,2,None
36756,49266,3,None
36757,49267,1,Mental health condition
36758,49268,1,None
36759,49268,2,None
36760,49269,1,None
36761,49270,1,None
36762,49271,1,None
36763,49272,1,None
36764,49273,1,None
36765,49274,1,None
36766,49275,1,None
36767,49276,1,None
36768,49277,1,None
36769,49278,1,None
36770,49279,1,None
36771,49280,1,None
36772,49280,2,None
36773,49281,1,None
36774,49282,1,None
36775,49283,1,None
36776,49284,1,None
36777,49285,1,None
36778,49286,1,None
36779,49287,1,None
36780,49288,1,None
36781,49289,1,None
36782,49290,1,None
36783,49291,1,None
36784,49292,1,None
36785,49293,1,None
36786,49294,1,None
36787,49295,1,None
36788,49296,1,None
36789,49297,1,None
36790,49298,1,None
36791,49299,1,None
36792,49300,1,None
36793,49301,1,None
36794,49302,1,None
36795,49304,1,None
36796,49305,1,None
36797,49306,1,None
36798,49306,2,None
36799,49307,1,None
36800,49308,1,None
36801,50522,1,None
36802,50523,1,None
36803,50524,1,None
36804,50525,1,Mental health condition
36805,50526,1,None
36806,50527,1,None
36807,50528,1,None
36808,50480,1,None
36809,50529,1,None
36810,50530,1,None
36811,50481,1,None
36812,50531,1,None
36813,50482,1,None
36814,50532,1,None
36815,50482,2,None
36816,50533,1,None
36817,50482,3,None
36818,50534,1,None
36819,50482,4,None
36820,50535,1,None
36821,49445,1,None
36822,50483,1,None
36823,50536,1,None
36824,50624,1,None
36825,49399,1,None
36826,49446,1,None
36827,50483,2,None
36828,50674,1,None
36829,50537,1,None
36830,50625,1,None
36831,49400,1,None
36832,49447,1,None
36833,50484,1,None
36834,50675,1,None
36835,50538,1,None
36836,50626,1,None
36837,49401,1,None
36838,49448,1,None
36839,50485,1,None
36840,50676,1,None
36841,50539,1,None
36842,50627,1,None
36843,49402,1,None
36844,49448,2,None
36845,50486,1,None
36846,50677,1,None
36847,50540,1,None
36848,50628,1,None
36849,49403,1,None
36850,49449,1,None
36851,50486,2,None
36852,50678,1,None
36853,50541,1,None
36854,50629,1,None
36855,49404,1,None
36856,49450,1,None
36857,50572,1,Mental health condition
36858,50486,3,None
36859,50679,1,None
36860,50542,1,None
36861,50630,1,None
36862,49405,1,None
36863,49451,1,None
36864,50573,1,None
36865,50486,4,Mental health condition
36866,50680,1,None
36867,50543,1,None
36868,50631,1,None
36869,49406,1,None
36870,49452,1,None
36871,50574,1,None
36872,50487,1,None
36873,50681,1,None
36874,50544,1,None
36875,50632,1,None
36876,49407,1,None
36877,49452,2,None
36878,50575,1,None
36879,50487,2,None
36880,50682,1,None
36881,50545,1,None
36882,50633,1,None
36883,49408,1,None
36884,49453,1,None
36885,50576,1,None
36886,50487,3,None
36887,50683,1,None
36888,50546,1,None
36889,50634,1,None
36890,49408,2,None
36891,49453,2,None
36892,50577,1,None
36893,50489,1,None
36894,50684,1,None
36895,50547,1,None
36896,50634,2,None
36897,49409,1,None
36898,49454,1,Mental health condition
36899,50578,1,None
36900,50490,1,None
36901,50685,1,None
36902,50548,1,None
36903,50635,1,None
36904,49410,1,None
36905,49455,1,Mental health condition
36906,50579,1,None
36907,50491,1,None
36908,50686,1,None
36909,50549,1,None
36910,50636,1,None
36911,49411,1,None
36912,49456,1,None
36913,50580,1,None
36914,50492,1,None
36915,50686,2,None
36916,50550,1,None
36917,50637,1,None
36918,49412,1,None
36919,49457,1,None
36920,50581,1,None
36921,50493,1,None
36922,50687,1,None
36923,50551,1,None
36924,50638,1,None
36925,49413,1,None
36926,49458,1,None
36927,50582,1,None
36928,50494,1,None
36929,50688,1,None
36930,50552,1,None
36931,50639,1,None
36932,49414,1,None
36933,49459,1,None
36934,50583,1,None
36935,50495,1,None
36936,50690,1,None
36937,50553,1,None
36938,50640,1,None
36939,49415,1,None
36940,49460,1,None
36941,50584,1,None
36942,50496,1,None
36943,50691,1,None
36944,50554,1,None
36945,50641,1,None
36946,49416,1,None
